,instance_id,brand,cpu_brand,cpu_model,cpu_type,cpu_frequency,ram_capacity,ram_type,ram_frequency,hdd_capacity,ssd_capacity,weight,dimensions,title,preprocessed_titles,all_cpu,blocking_processor,blocking_brand,blocking_key
33,www.flexshopper.com//292,,intel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cache,intel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cache,intel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cache,intel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cache,6 gb ddr3l,6 gb ddr3l,,500 gb hdd / 5400 rpm,,7.1 lbs,,"acer aspire e1-771-53236g50mnii - 17.3"" - core i5 3230m - windows 7 home premium 64-bit - 6 gb ram - 500 gb hdd","acer aspire e1-771-53236g50mnii 17.3"" core i5 3230m windows 7 home premium 64-bit 6 gb ram 500 gb hdd","intel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cacheintel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cacheintel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cacheintel core i5 ( 3rd gen ) 3230m / 2.6 ghz ( 3.2 ghz ) / 3 mb cacheacer aspire e1-771-53236g50mnii - 17.3"" - core i5 3230m - windows 7 home premium 64-bit - 6 gb ram - 500 gb hdd",core i5,acer,acer core i5
34,www.flexshopper.com//1905,,intel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cache,intel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cache,intel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cache,intel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cache,4 gb ddr3l,4 gb ddr3l,,500 gb hdd / 5400 rpm,,5.2 lbs,,"acer aspire e1-572-54204g50mnkk - 15.6"" - core i5 4200u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd","acer aspire e1-572-54204g50mnkk 15.6"" core i5 4200u windows 7 home premium 64-bit 4 gb ram 500 gb hdd","intel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cacheintel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cacheintel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cacheintel core i5 ( 4th gen ) 4200u / 1.6 ghz ( 2.6 ghz ) / 3 mb cacheacer aspire e1-572-54204g50mnkk - 15.6"" - core i5 4200u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",core i5,acer,acer core i5
35,www.flexshopper.com//1098,,intel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cache,intel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cache,intel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cache,intel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cache,4 gb ddr3l,4 gb ddr3l,,500 gb hdd / 5400 rpm,,5.2 lbs,,"acer aspire e1-572-34014g50mnrr - 15.6"" - core i3 4010u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd","acer aspire e1-572-34014g50mnrr 15.6"" core i3 4010u windows 7 home premium 64-bit 4 gb ram 500 gb hdd","intel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cacheintel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cacheintel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cacheintel core i3 ( 4th gen ) 4010u / 1.7 ghz / 3 mb cacheacer aspire e1-572-34014g50mnrr - 15.6"" - core i3 4010u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",core i3,acer,acer core i3
36,www.flexshopper.com//1361,,intel pentium 2020m / 2.4 ghz / 2 mb cache,intel pentium 2020m / 2.4 ghz / 2 mb cache,intel pentium 2020m / 2.4 ghz / 2 mb cache,intel pentium 2020m / 2.4 ghz / 2 mb cache,4 gb ddr3l,4 gb ddr3l,,500 gb hdd / 5400 rpm,,7.1 lbs,,"acer aspire e1-731-20204g50mnii - 17.3"" - pentium 2020m - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd","acer aspire e1-731-20204g50mnii 17.3"" pentium 2020m windows 7 home premium 64-bit 4 gb ram 500 gb hdd","intel pentium 2020m / 2.4 ghz / 2 mb cacheintel pentium 2020m / 2.4 ghz / 2 mb cacheintel pentium 2020m / 2.4 ghz / 2 mb cacheintel pentium 2020m / 2.4 ghz / 2 mb cacheacer aspire e1-731-20204g50mnii - 17.3"" - pentium 2020m - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",intel,acer,acer intel
37,www.flexshopper.com//2032,,intel® 4th generation core™ i3. intel®,intel® 4th generation core™ i3,intel® 4th generation core™ i3,intel® 4th generation core™ i3. 1.7ghz,4gb,ddr3l sdram,,128gb. 128gb,,ultraportable ( 5.5 lbs . or less ),,hp elitebook revolve 810 g2 tablet - 11.6 - core i3 4010u - windows 7 pro 64-bit / windows 8.1 pro downgrade - 4 gb ram - 128 gb ssd,hp elitebook revolve 810 g2 tablet 11.6 core i3 4010u windows 7 pro 64-bit / windows 8.1 pro downgrade 4 gb ram 128 gb ssd,intel® 4th generation core™ i3. intel®intel® 4th generation core™ i3intel® 4th generation core™ i3intel® 4th generation core™ i3. 1.7ghzhp elitebook revolve 810 g2 tablet - 11.6 - core i3 4010u - windows 7 pro 64-bit / windows 8.1 pro downgrade - 4 gb ram - 128 gb ssd,core i3,hp,hp core i3
38,www.flexshopper.com//2098,,,,,,,,,,,,,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro - 8 gb ram - 180 gb ssd,hp elitebook folio 9470m 14 core i5 3427u windows 7 pro 8 gb ram 180 gb ssd,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro - 8 gb ram - 180 gb ssd,core i5,hp,hp core i5
39,www.flexshopper.com//703,,,,,,,,,,,,,hp elitebook revolve 810 g1 tablet - 11.6 - core i5 3437u - windows 8 pro 64-bit - 4 gb ram - 128 gb ssd,hp elitebook revolve 810 g1 tablet 11.6 core i5 3437u windows 8 pro 64-bit 4 gb ram 128 gb ssd,hp elitebook revolve 810 g1 tablet - 11.6 - core i5 3437u - windows 8 pro 64-bit - 4 gb ram - 128 gb ssd,core i5,hp,hp core i5
40,www.flexshopper.com//1729,,,,,,,,,,,,,lenovo thinkpad x230 tablet 3437 - 12.5 - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd,lenovo thinkpad x230 tablet 3437 12.5 core i5 3320m windows 7 pro 64-bit 4 gb ram 128 gb ssd,lenovo thinkpad x230 tablet 3437 - 12.5 - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd,core i5,lenovo,lenovo core i5
41,www.flexshopper.com//742,,intel,n3530,n3530. pentium,2.16ghz,4gb,ddr3 sdram. ddr3l sdram,,500gb,,3.06lbs / 1.63kg,front : 0.85 '' / 21.59mm rear : 0.85 '' / 21.59mm,"acer aspire v3-111p-43bc 11.6"" touchscreen notebook computer, intel pentium n3530 quad-core 2.16ghz, 4gb ram, 500gb hdd, windows 8.1, cool silver","acer aspire v3-111p-43bc 11.6"" touchscreen notebook computer  intel pentium n3530 quad-core 2.16ghz  4gb ram  500gb hdd  windows 8.1  cool silver","inteln3530n3530. pentium2.16ghzacer aspire v3-111p-43bc 11.6"" touchscreen notebook computer, intel pentium n3530 quad-core 2.16ghz, 4gb ram, 500gb hdd, windows 8.1, cool silver",intel,acer,acer intel
42,www.flexshopper.com//2475,,,,,,,,,,,,,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 32-bit - 4 gb ram - 180 gb ssd,hp elitebook folio 9470m 14 core i5 3427u windows 7 pro 32-bit 4 gb ram 180 gb ssd,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 32-bit - 4 gb ram - 180 gb ssd,core i5,hp,hp core i5
43,www.flexshopper.com//2450,,intel,i7-4510u,i7-4510u. core i7,2ghz. 3.1ghz,8gb,ddr3 sdram. ddr3l sdram,,1tb,,5.62 lb / 2.54kg,front : 1 '' / 25.4mm rear : 1.19 '' / 30.226mm,"acer aspire v3-572-78s3 15.6"" notebook computer, intel core i7-4510u 2ghz, 8gb ram, 1tb hdd, windows 8.1, platinum silver","acer aspire v3-572-78s3 15.6"" notebook computer  intel core i7-4510u 2ghz  8gb ram  1tb hdd  windows 8.1  platinum silver","inteli7-4510ui7-4510u. core i72ghz. 3.1ghzacer aspire v3-572-78s3 15.6"" notebook computer, intel core i7-4510u 2ghz, 8gb ram, 1tb hdd, windows 8.1, platinum silver",core i7,acer,acer core i7
44,www.flexshopper.com//778,,,,,,,,,,,,,lenovo thinkpad x230 2320 - 12.5 - core i5 3210m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd,lenovo thinkpad x230 2320 12.5 core i5 3210m windows 7 pro 64-bit 4 gb ram 180 gb ssd,lenovo thinkpad x230 2320 - 12.5 - core i5 3210m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd,core i5,lenovo,lenovo core i5
45,www.flexshopper.com//1728,,,,,,,,,,,,,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd,hp elitebook folio 9470m 14 core i5 3427u windows 7 pro 64-bit 4 gb ram 500 gb hdd,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd,core i5,hp,hp core i5
46,www.flexshopper.com//488,,intel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cache,intel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cache,intel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cache,intel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cache,4 gb ddr3,4 gb ddr3,,500 gb hdd / 7200 rpm,,4 lbs,,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd","lenovo thinkpad x230 tablet 3435 12.5"" core i5 3320m windows 7 pro 64-bit 4 gb ram 500 gb hdd","intel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cacheintel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cacheintel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cacheintel core i5 ( 3rd gen ) 3320m / 2.6 ghz ( 3.3 ghz ) / 3 mb cachelenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd",core i5,lenovo,lenovo core i5
47,www.flexshopper.com//1335,,,,,,,,,,,,,hp elitebook 2170p - 11.6 - core i5 3437u - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd,hp elitebook 2170p 11.6 core i5 3437u windows 7 pro 64-bit 4 gb ram 128 gb ssd,hp elitebook 2170p - 11.6 - core i5 3437u - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd,core i5,hp,hp core i5
48,www.flexshopper.com//2217,,intel celeron 2957u / 1.4 ghz / 2 mb cache,intel celeron 2957u / 1.4 ghz / 2 mb cache,intel celeron 2957u / 1.4 ghz / 2 mb cache,intel celeron 2957u / 1.4 ghz / 2 mb cache,4 gb ddr3l,4 gb ddr3l,,500 gb hdd / 5400 rpm,,5.2 lbs,,"acer aspire e1-532-29574g50mnrr - 15.6"" - celeron 2957u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd","acer aspire e1-532-29574g50mnrr 15.6"" celeron 2957u windows 7 home premium 64-bit 4 gb ram 500 gb hdd","intel celeron 2957u / 1.4 ghz / 2 mb cacheintel celeron 2957u / 1.4 ghz / 2 mb cacheintel celeron 2957u / 1.4 ghz / 2 mb cacheintel celeron 2957u / 1.4 ghz / 2 mb cacheacer aspire e1-532-29574g50mnrr - 15.6"" - celeron 2957u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",intel,acer,acer intel
49,www.flexshopper.com//458,,intel,i7-4510u,i7-4510u. core i7,2ghz. 3.1ghz,8gb,ddr3l sdram,,1tb,,6.06lbs / 2.75kg,front : 1.04 '' / 26.42mm rear : 1.24 '' / 31.5mm,"acer aspire v3-572pg-767j 15.6"" touchscreen notebook computer, intel core i7-4510u 2ghz, 8gb ram, 1tb hdd, windows 8.1, platinum silver","acer aspire v3-572pg-767j 15.6"" touchscreen notebook computer  intel core i7-4510u 2ghz  8gb ram  1tb hdd  windows 8.1  platinum silver","inteli7-4510ui7-4510u. core i72ghz. 3.1ghzacer aspire v3-572pg-767j 15.6"" touchscreen notebook computer, intel core i7-4510u 2ghz, 8gb ram, 1tb hdd, windows 8.1, platinum silver",core i7,acer,acer core i7
50,www.flexshopper.com//43,,intel celeron 2957u / 1.4 ghz / 2 mb cache,intel celeron 2957u / 1.4 ghz / 2 mb cache,intel celeron 2957u / 1.4 ghz / 2 mb cache,intel celeron 2957u / 1.4 ghz / 2 mb cache,4 gb ddr3l,4 gb ddr3l,,500 gb hdd / 5400 rpm,,5.2 lbs,,"acer aspire e1-532-29574g50mnkk - 15.6"" - celeron 2957u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd","acer aspire e1-532-29574g50mnkk 15.6"" celeron 2957u windows 7 home premium 64-bit 4 gb ram 500 gb hdd","intel celeron 2957u / 1.4 ghz / 2 mb cacheintel celeron 2957u / 1.4 ghz / 2 mb cacheintel celeron 2957u / 1.4 ghz / 2 mb cacheintel celeron 2957u / 1.4 ghz / 2 mb cacheacer aspire e1-532-29574g50mnkk - 15.6"" - celeron 2957u - windows 7 home premium 64-bit - 4 gb ram - 500 gb hdd",intel,acer,acer intel
51,www.flexshopper.com//1050,,amd a series a4-5000 / 1.5 ghz / 2 mb cache,amd a series a4-5000 / 1.5 ghz / 2 mb cache,amd a series a4-5000 / 1.5 ghz / 2 mb cache,amd a series a4-5000 / 1.5 ghz / 2 mb cache,4 gb ddr3l,4 gb ddr3l,,500 gb hdd,,5.3 lbs,,"acer aspire e1-522-5423 - 15.6"" - a series a4-5000 - windows 8.1 64-bit - 4 gb ram - 500 gb hdd","acer aspire e1-522-5423 15.6"" a series a4-5000 windows 8.1 64-bit 4 gb ram 500 gb hdd","amd a series a4-5000 / 1.5 ghz / 2 mb cacheamd a series a4-5000 / 1.5 ghz / 2 mb cacheamd a series a4-5000 / 1.5 ghz / 2 mb cacheamd a series a4-5000 / 1.5 ghz / 2 mb cacheacer aspire e1-522-5423 - 15.6"" - a series a4-5000 - windows 8.1 64-bit - 4 gb ram - 500 gb hdd",amd,acer,acer amd
52,www.tigerdirect.com//12,,intel,,core i5,2.6ghz,1 x 4gb. 4gb,1600mhz pc3-12800. ddr3,1600mhz pc3-12800,500gb,,3.97 lbs,9 ''. 1.1 '' - 1.23 '',"lenovo thinkpad x230t 3435-22u tablet pc - 3rd generation intel core i5-3320m 2.6ghz, 4gb ddr3, 500gb hdd, 12.5 multi-touch display, windows 7 professional 64-bit at tigerdirect.com",lenovo thinkpad x230t 3435-22u tablet pc 3rd generation intel core i5-3320m 2.6ghz  4gb ddr3  500gb hdd  12.5 multi-touch display  windows 7 professional 64-bit at tigerdirect.com,"intelcore i52.6ghzlenovo thinkpad x230t 3435-22u tablet pc - 3rd generation intel core i5-3320m 2.6ghz, 4gb ddr3, 500gb hdd, 12.5 multi-touch display, windows 7 professional 64-bit at tigerdirect.com",core i5,lenovo,lenovo core i5
53,www.amazon.com//1780,lb1 high performance,,,,,,,,,,,,"amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot (silver) : computers & accessories","amazon.com   lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot  silver    computers & accessories","amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot (silver) : computers & accessorieslb1 high performance",core i3,lb1,lb1 core i3
54,www.amazon.com//1835,dell,1.7 ghz intel core i5. intel core i5,1.7 ghz intel core i5,1.7 ghz intel core i5. intel core i5,1.7 ghz intel core i5,6 gb ddr3l sdram,6 gb ddr3l sdram,,1024 gb mechanical_hard_drive,,5.7 pounds,14.90 x 10 x 0.90 inches,"amazon.com : dell inspiron i5547-3751slv 16-inch touchscreen laptop (1.70 ghz intel core i5-4210u processor, 6gb memory, 1tb hard drive, win 8.1) : computers & accessories",amazon.com   dell inspiron i5547-3751slv 16-inch touchscreen laptop  1.70 ghz intel core i5-4210u processor  6gb memory  1tb hard drive  win 8.1    computers & accessories,"1.7 ghz intel core i5. intel core i51.7 ghz intel core i51.7 ghz intel core i5. intel core i51.7 ghz intel core i5amazon.com : dell inspiron i5547-3751slv 16-inch touchscreen laptop (1.70 ghz intel core i5-4210u processor, 6gb memory, 1tb hard drive, win 8.1) : computers & accessoriesdell",core i5,dell,dell core i5
55,www.amazon.com//753,lb1 high performance,,,,,,,,,,,,"amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot (silver) : computers & accessories","amazon.com   lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot  silver    computers & accessories","amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker portable with built-in microphone and micro sd card slot (silver) : computers & accessorieslb1 high performance",core i3,lb1,lb1 core i3
56,www.amazon.com//1389,,intel core i3,intel core i3,intel core i3,intel core i3,4 gb,4 gb,,500 gb,,,,"amazon.com : brand new acer america corp. acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black : computers & accessories","amazon.com   brand new acer america corp. acer aspire e1-572-34014g50mnkk 15.6"" led notebook intel core i3 i3-4010u 1.70 ghz black   computers & accessories","intel core i3intel core i3intel core i3intel core i3amazon.com : brand new acer america corp. acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black : computers & accessories",core i3,acer,acer core i3
57,www.amazon.com//1752,,intel core i3,intel core i3,intel core i3,intel core i3,4 gb,4 gb,,500 gb,,,,"amazon.com : acer aspire e5-771-37gd 17.3"" notebook computer, intel core i3-4030u 1.8ghz processor, 4gb ram, 500gb hdd, windows 8.1, iron silver : computers & accessories","amazon.com   acer aspire e5-771-37gd 17.3"" notebook computer  intel core i3-4030u 1.8ghz processor  4gb ram  500gb hdd  windows 8.1  iron silver   computers & accessories","intel core i3intel core i3intel core i3intel core i3amazon.com : acer aspire e5-771-37gd 17.3"" notebook computer, intel core i3-4030u 1.8ghz processor, 4gb ram, 500gb hdd, windows 8.1, iron silver : computers & accessories",core i3,acer,acer core i3
58,www.amazon.com//241,lb1 high performance,,,,,,,,,,,,"amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker with built-in microphone - micro sd card slot - voice prompt (silver) : computers & accessories","amazon.com   lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker with built-in microphone micro sd card slot voice prompt  silver    computers & accessories","amazon.com : lb1 high performance new acer black/silver aspire e e1-571-6607 15.6"" laptop pc with intel core i3-2348m processor 4gb memory 500gb hard drive and windows 7 home premium 64-bit high end professional audiophile wireless bluetooth mini speaker with built-in microphone - micro sd card slot - voice prompt (silver) : computers & accessorieslb1 high performance",core i3,lb1,lb1 core i3
59,www.amazon.com//1652,dell,2 ghz intel core i7. intel core i5,2 ghz intel core i7,2 ghz intel core i7. intel core i5,2 ghz intel core i7,16 gb ddr3l sdram,ddr3 sdram. 16 gb ddr3l sdram,,1024 gb mechanical_hard_drive,,6 pounds,19.29 x 13.15 x 3.31 inches,amazon.com : dell inspiron i5547-15001slv 15.6-inch touchscreen laptop : computers & accessories,amazon.com   dell inspiron i5547-15001slv 15.6-inch touchscreen laptop   computers & accessories,2 ghz intel core i7. intel core i52 ghz intel core i72 ghz intel core i7. intel core i52 ghz intel core i7amazon.com : dell inspiron i5547-15001slv 15.6-inch touchscreen laptop : computers & accessoriesdell,core i5,dell,dell core i5
60,www.amazon.com//953,hp,1.7 ghz a-series quad-core a8. amd a8,1.7 ghz a-series quad-core a8,1.7 ghz a-series quad-core a8. amd a8,1.7 ghz a-series quad-core a8,8 gb ddr3l sdram,8 gb ddr3l sdram,,1024 gb,,5.9 pounds,10.24 x 15.14 x 0.99 inches,amazon.com : hp 15-p030nr 15.6-inch special edition laptop with beats audio : computers & accessories,amazon.com   hp 15-p030nr 15.6-inch special edition laptop with beats audio   computers & accessories,1.7 ghz a-series quad-core a8. amd a81.7 ghz a-series quad-core a81.7 ghz a-series quad-core a8. amd a81.7 ghz a-series quad-core a8amazon.com : hp 15-p030nr 15.6-inch special edition laptop with beats audio : computers & accessorieshp,amd,hp,hp amd
61,www.amazon.com//1645,hp,amd e-series,,amd e-series,,4 gb sdram ddr3,ddr3 sdram. 4 gb sdram ddr3,,500 gb mechanical_hard_drive,,6.5 pounds,20 x 3 x 13 inches,amazon.com : hp 15-series 15-f009wm laptop amd:e1-2100/e1x2-1.0glv 4gb/1-dimm 500gb/5400rpm m : computers & accessories,amazon.com   hp 15-series 15-f009wm laptop amd e1-2100/e1x2-1.0glv 4gb/1-dimm 500gb/5400rpm m   computers & accessories,amd e-seriesamd e-seriesamazon.com : hp 15-series 15-f009wm laptop amd:e1-2100/e1x2-1.0glv 4gb/1-dimm 500gb/5400rpm m : computers & accessorieshp,amd,hp,hp amd
62,www.amazon.com//2395,acer,intel core i3,intel core i3,intel core i3,intel core i3,4 gb,4 gb,,500 gb,,5.2 pounds,15 x 10.10 x 0.50 inches,"amazon.com : acer nx.m8eaa.007 / aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black 4 gb ram - 500 gb hdd - dvd-writer - intel hd 4400 graphics - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth : computers & accessories","amazon.com   acer nx.m8eaa.007 / aspire e1-572-34014g50mnkk 15.6"" led notebook intel core i3 i3-4010u 1.70 ghz black 4 gb ram 500 gb hdd dvd-writer intel hd 4400 graphics windows 7 home premium 64-bit 1366 x 768 display bluetooth   computers & accessories","intel core i3intel core i3intel core i3intel core i3amazon.com : acer nx.m8eaa.007 / aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black 4 gb ram - 500 gb hdd - dvd-writer - intel hd 4400 graphics - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth : computers & accessoriesacer",core i3,acer,acer core i3
